sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1901214,32,NA,0,0,0,0,2,3,4,7,3,No,0,-99,-99,0,No,No,No,No,No,No
1594538,923,8,0,0,0,0,46,176,340,595,97,No,0,0.97,0.96,0,No,No,No,Yes,No,No
1736812,3,8,0,0,0,0,0,0,2,3,2,No,0,0.95,0.97,0,No,No,No,Yes,No,No
2940462,15,12,16,540,784,1108,116,360,599,885,63,No,0,0.66,0.67,3,No,No,No,Yes,No,Yes
2294257,2,12,0,0,0,0,1,1,1,1,2,No,0,0.73,0.76,0,No,No,No,Yes,No,No
1694554,0,8,0,2,2,2,0,1,1,1,0,No,0,0,0,0,No,No,No,Yes,No,No
1668096,10,8,0,0,0,0,0,0,0,0,0,No,0,0.66,0.69,0,No,No,No,Yes,No,No
1866749,147,12,19,197,389,533,65,242,446,623,51,No,0,0.69,0.69,0,No,No,No,Yes,No,No
1719215,6,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.89,0,No,No,No,Yes,No,No
3278396,141,8,181,90,180,270,44,115,189,286,40,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1588377,0,2,0,4,4,4,0,0,0,0,0,No,0,0.62,0.62,0,No,No,No,Yes,No,Yes
2082658,29,4,5,30,38,70,0,0,0,0,0,No,0,0.94,0.97,0,No,No,No,Yes,No,No
2314116,12,2,30,0,0,0,14,18,18,18,3,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
3080521,14,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.86,0,No,No,No,Yes,No,No
3197463,2,2,0,2,3,5,0,1,3,4,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
2302643,0,14,0,47,47,47,0,0,0,0,2,No,0,1,0.99,0,Yes,No,Yes,Yes,No,No
1614556,488,2,0,0,0,0,33,202,342,358,0,No,0,1,1,0,No,No,No,Yes,No,No
1620448,12,4,0,0,0,0,0,1,2,4,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1578056,3,8,1,24,36,50,8,20,38,61,10,No,2,0.23,0.43,0,No,No,No,Yes,No,Yes
1414924,160,2,0,0,0,0,0,0,11,12,1,No,0,0.66,0.69,0,No,No,No,Yes,No,No
2303140,9,2,0,12,24,48,7,19,29,35,0,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
1613051,10,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1392458,14,8,0,0,0,0,0,0,0,0,2,No,0,0.51,0.53,0,Yes,No,Yes,Yes,No,No
1895170,8,NA,0,0,0,0,2,4,15,19,2,No,0,-99,-99,0,No,No,No,No,No,No
1791424,104,8,65,249,509,773,69,240,426,626,54,No,0,0.79,0.66,1,No,No,No,Yes,No,No
2062396,5,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
1194287,0,8,0,17,24,31,1,203,212,217,0,No,0,0.94,0.96,0,No,No,No,Yes,No,No
1519159,34,NA,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,Yes,No,No
2215156,0,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
1898028,52,2,0,0,0,0,3,7,40,44,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
1368931,13,8,0,92,200,353,18,101,246,347,0,No,0,0.55,0.35,0,No,No,Yes,Yes,No,No
1862507,12,8,0,25,50,50,6,17,28,41,3,No,0,0.99,0.96,0,No,No,No,Yes,No,No
2849035,7,2,0,28,48,72,9,27,58,90,2,No,2,0.53,0.55,0,No,No,No,Yes,No,No
1584341,29,2,38,95,209,323,30,95,160,222,46,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1639455,50,12,1,48,104,156,11,59,117,189,32,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2127541,32,9,0,0,0,0,0,0,0,2,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
1768734,79,8,0,0,0,0,0,0,0,1,0,No,0,0.92,0.96,0,No,No,No,Yes,No,No
1619268,1067,8,55,263,263,418,280,853,1750,2874,106,No,0,0,0,0,No,No,No,Yes,No,No
1506029,6,2,0,8,16,24,2,8,15,28,0,No,0,0.99,0.94,0,No,No,No,Yes,No,No
3226728,6,2,0,0,0,0,0,0,0,1,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
2239488,68,8,15,147,235,323,40,131,219,320,43,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1649238,741,52,0,0,0,0,10,26,133,169,22,No,0,1,0.99,0,Yes,No,No,No,No,No
1742257,0,2,0,2107,3061,3493,6,766,766,767,662,No,0,0.98,0.99,6,No,No,No,No,No,Yes
1241135,4,8,0,4,10,10,0,3,11,15,0,No,0,0.75,0.74,0,No,No,No,Yes,No,Yes
2140223,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
1314099,8,2,0,0,0,0,0,0,1,1,0,No,0,0.79,0.91,0,No,No,No,Yes,No,No
1830937,0,12,0,5,7,10,3,5,8,11,1,No,0,0.86,0.88,0,No,No,No,Yes,No,Yes
1385730,5,12,0,0,8,8,0,2,5,9,0,No,0,0.44,0.38,0,No,No,No,Yes,No,No
1112855,124,4,0,0,0,0,0,0,0,2,0,No,0,0.97,0.91,0,No,No,Yes,Yes,No,No
1418130,34,52,0,0,0,0,0,0,0,1,0,No,0,0.71,0.71,0,Yes,No,No,Yes,No,No
1516976,15,9,6,0,0,0,29,30,30,30,4,No,0,0.86,0.84,0,No,No,No,Yes,No,Yes
1672278,242,2,3,68,434,687,23,134,626,804,93,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1506047,3269,8,72,0,3248,3248,563,1916,3788,5976,494,No,0,0.98,0.92,0,No,No,No,Yes,No,No
1961811,11,8,0,31,31,31,0,0,1,3,0,No,0,0.51,0.53,0,Yes,No,No,Yes,No,No
3272685,129,12,0,0,0,0,0,0,3,3,2,No,0,1,1,0,No,No,Yes,Yes,No,No
2189270,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
1548759,2,2,0,2,2,2,0,0,0,0,0,No,0,0.37,0.38,0,Yes,No,Yes,Yes,No,No
2944578,4,8,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
1564393,13,12,0,0,0,0,0,0,0,0,1,No,0,0.58,0.58,0,Yes,No,No,Yes,No,No
1561128,5,8,0,0,0,0,0,0,2,3,0,No,0,0.8,0.82,0,No,No,No,Yes,No,No
1835484,7,9,0,0,3,3,0,3,6,11,0,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
1133470,0,9,0,2,2,2,0,0,1,2,0,No,0,0.86,0.69,0,No,No,No,Yes,No,Yes
2071016,29,8,0,0,0,0,0,2,2,4,1,No,0,0.77,0.87,0,No,No,No,Yes,No,No
2275924,0,8,0,0,0,0,0,0,0,3,0,No,0,0,0,0,No,No,No,Yes,No,Yes
1240199,0,2,0,250,450,690,0,0,0,0,2,No,0,0.66,0.53,0,Yes,No,No,Yes,No,Yes
1867243,1005,8,10,1200,2000,2800,260,872,2080,3161,359,No,0,1,1,0,No,No,No,Yes,No,No
3138888,24,8,0,0,0,0,0,0,3,5,0,No,0,0.99,0.95,0,No,No,No,Yes,No,No
1280777,245,2,0,0,42,42,4,21,40,41,15,No,0,1,0.98,0,No,No,No,Yes,No,No
3026573,3,2,0,0,2,4,0,1,2,2,0,No,0,0.79,0.61,0,No,No,No,Yes,No,No
1332705,16,8,0,0,0,0,0,0,0,0,2,No,0,1,0.98,0,No,No,No,Yes,No,No
1623227,0,9,0,14,22,30,3,7,12,18,2,No,1,0.68,0.66,0,No,No,No,Yes,No,Yes
3282563,89,8,0,0,0,0,0,0,0,11,0,No,0,0.97,0.97,0,No,No,Yes,Yes,No,No
2155304,15,4,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,Yes,No,Yes,Yes,No,No
1593669,11,2,0,0,0,0,0,0,0,0,0,No,0,0,0.5,0,Yes,No,No,Yes,No,Yes
1357998,1247,12,0,0,0,0,28,46,69,72,28,No,0,0.89,0.78,0,No,No,No,Yes,No,No
1159698,2,12,0,0,0,0,0,0,0,1,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1488761,5,12,0,5,12,15,3,5,9,13,1,No,0,0.98,0.61,0,No,No,No,Yes,No,No
3086863,22,9,0,0,0,0,0,0,10,18,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
1433060,141,2,0,0,0,0,0,2,2,4,1,No,0,0.32,0.27,0,No,No,No,Yes,No,No
3269776,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3094627,24,8,0,0,0,0,0,0,5,7,2,No,0,0.94,0.95,0,Yes,No,No,Yes,No,No
2235055,1,8,0,0,0,0,0,0,1,1,2,No,0,0.98,0.97,0,No,No,No,Yes,No,No
1662634,10,8,0,0,0,0,1,1,4,14,0,No,0,0.91,0.93,0,No,No,No,Yes,No,No
3129601,23,8,9,9,24,36,5,39,58,80,7,No,0,0.35,0.52,0,No,No,No,Yes,No,No
2990281,29,8,0,0,0,0,3,8,19,28,4,No,0,0.74,0.71,0,No,No,No,Yes,No,No
2265856,2,14,0,0,2,3,1,2,3,5,2,No,0,0.65,0.69,0,No,No,No,Yes,No,No
1526363,25,4,0,23,43,55,10,20,33,58,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1394602,2451,8,0,0,0,0,0,2,4,6,4,No,0,0.71,0.49,0,No,No,Yes,Yes,No,No
1877827,76,8,0,0,0,64,2,11,64,94,22,No,0,0.99,0.97,0,No,No,No,Yes,No,No
1719132,80,NA,0,0,0,0,0,0,0,1,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2887229,10,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3254987,22,8,0,0,0,0,0,1,1,4,1,No,0,1,0.97,0,No,No,No,Yes,No,No
2192282,10,8,0,0,0,0,0,0,0,0,0,No,0,1,0.91,0,No,No,Yes,Yes,No,No
3017413,1,8,0,1,1,2,1,1,1,2,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
2160216,8,12,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1841511,24,8,0,0,0,0,0,0,1,1,0,No,0,0.07,0.24,0,No,No,Yes,Yes,No,No
1460284,9,14,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1292603,39,NA,0,0,0,0,0,0,1,5,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
1843380,7,8,0,50,50,50,0,0,0,0,0,No,0,0.51,0.53,0,Yes,No,No,Yes,No,No
1814278,14,15,0,123,123,153,31,73,108,153,40,No,0,0.93,0.92,2,No,No,No,Yes,No,Yes
1822858,8,8,0,0,0,0,0,0,0,0,0,No,0,0.67,0.69,0,No,No,No,Yes,No,No
1460526,281,9,0,0,0,0,5,22,46,84,14,No,0,0.96,0.95,0,No,No,No,Yes,No,No
1481121,62,8,0,0,0,0,1,14,29,52,1,No,0,0.68,0.82,0,No,No,No,Yes,No,No
1539146,2,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1898168,3338,4,0,0,0,0,293,860,1692,2489,227,No,0,0.93,0.94,0,No,No,No,Yes,No,No
3283731,32,2,0,25,25,25,0,0,0,0,0,No,0,0.97,0.95,0,Yes,No,No,Yes,No,No
1344664,1,8,0,0,0,0,0,0,0,0,0,No,0,0.46,0.35,0,No,No,No,Yes,No,No
1274700,803,2,0,0,0,0,0,0,0,0,1,No,0,1,1,0,No,No,No,Yes,No,No
2107233,2551,8,0,0,1000,3000,211,944,2281,3580,366,No,0,0.96,0.81,0,No,No,No,Yes,No,No
2139506,9,12,0,0,0,0,0,1,1,1,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
1215149,5,8,0,0,25,25,0,2,5,5,0,No,0,0.83,0.88,0,No,No,No,Yes,No,No
1618026,8399,8,2,0,0,0,114,401,2515,7639,255,No,0,0.71,0.69,0,No,No,No,Yes,No,No
2306972,43,52,0,0,0,0,0,4,7,12,2,No,0,0.93,0.9,0,Yes,No,No,Yes,No,No
1903250,0,12,0,14,18,23,1,8,13,13,3,No,0,0.63,0.72,0,No,No,No,Yes,No,No
1845853,131,8,0,0,0,0,0,4,6,10,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2018360,0,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.92,0,No,No,No,Yes,No,No
1924202,2,12,0,0,0,0,0,0,0,0,0,No,0,0.63,0.72,0,Yes,No,No,Yes,No,No
1201691,1567,4,485,850,1888,2407,348,1072,2145,3332,205,No,0,0.77,0.8,0,No,No,Yes,Yes,No,No
2982931,87,8,0,22,93,148,17,53,139,242,54,No,0,0.15,0.1,0,No,No,No,Yes,No,No
1122983,9,8,0,0,0,0,1,2,5,7,0,No,0,0.95,0.95,0,No,No,No,Yes,No,No
1161574,23,6,0,53,53,58,8,33,68,130,26,No,0,0.06,0.09,0,No,No,No,Yes,No,No
2878375,13,17,0,0,0,0,0,1,4,8,2,No,0,1,1,0,Yes,No,Yes,Yes,No,No
1936895,4885,8,0,0,0,0,0,0,6,6,0,No,0,0.59,0.78,0,No,No,No,Yes,No,No
3130368,8,8,6,37,69,109,7,26,56,86,7,Yes,1,0.75,0.72,0,No,No,Yes,Yes,No,No
2235228,15,4,0,0,0,0,0,0,4,8,0,No,0,0.73,0.78,0,Yes,No,Yes,Yes,No,No
1516548,250,8,0,0,0,0,1,4,6,6,0,No,0,0.95,0.94,0,No,No,No,Yes,No,No
3177732,7,9,4,17,17,27,3,9,26,40,0,No,7,0.7,0.66,0,No,No,No,Yes,No,No
1978221,9,4,0,6,12,16,6,10,15,25,1,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
1663070,2,4,0,0,0,0,0,0,0,0,0,No,0,0.68,0.66,0,Yes,No,No,Yes,No,No
3092226,12,2,0,14,28,42,6,10,23,32,0,No,0,0.89,0.91,0,No,No,No,Yes,No,No
1188752,6,8,0,15,23,31,7,18,35,53,3,No,0,1,0.99,0,No,No,No,Yes,No,No
1780745,14,8,0,14,28,42,6,13,22,36,2,No,0,0.95,0.96,0,No,No,No,Yes,No,Yes
3002191,16,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1272584,87,8,0,0,0,0,0,0,0,1,2,No,0,-99,-99,0,No,No,No,Yes,No,No
2289808,80,4,20,0,0,10,20,50,125,155,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1926644,2,8,0,20,20,20,0,0,0,0,0,No,0,0.51,0.53,0,Yes,No,No,Yes,No,No
2028782,2,8,0,0,0,0,0,0,0,1,0,No,0,0.97,0.94,0,Yes,No,No,Yes,No,No
3252099,0,8,0,27,35,47,7,8,18,18,8,No,1,0.83,0.86,0,No,No,No,Yes,No,No
1293391,0,8,0,12,24,30,6,13,23,37,0,No,0,0.79,0.66,0,No,No,No,Yes,No,Yes
1716746,163,8,3,0,0,0,11,35,69,106,23,No,0,0.9,0.94,0,No,No,No,Yes,No,No
1910274,4,8,0,0,0,0,0,0,0,0,0,No,0,0.59,0.61,0,No,No,No,Yes,No,No
1302449,0,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
2233564,1016,12,150,400,1000,1600,205,724,1332,2317,265,No,0,0.74,0.71,0,No,No,No,Yes,No,No
1538798,0,8,0,1,1,1,0,0,0,0,1,No,0,0.42,0.36,0,No,No,No,Yes,No,No
1878996,46,NA,0,0,0,0,5,31,65,97,15,No,0,-99,-99,0,No,No,No,No,No,No
3057319,10,NA,0,0,0,0,5,15,33,54,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3135050,1,8,1,0,1,3,0,1,2,3,2,No,0,0.98,0.97,0,No,No,No,Yes,No,No
1369194,5,9,0,0,0,0,0,0,0,0,0,No,0,0.87,0.72,0,No,No,No,Yes,No,No
2144288,34,12,0,0,0,8,3,6,14,36,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1167063,8,8,0,6,12,14,5,14,20,25,0,No,0,0.84,0.9,0,No,No,No,Yes,No,Yes
2023220,8,8,0,0,4,8,0,5,9,10,1,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1440835,1,2,0,1,1,1,1,1,1,1,0,No,0,0.74,0.73,0,Yes,No,No,Yes,No,No
1985609,45,8,0,0,0,0,0,0,1,1,1,No,0,0.83,0.71,0,Yes,No,No,Yes,No,No
1193056,13,2,0,0,0,0,0,0,0,1,0,No,0,0.96,0.91,0,No,No,No,Yes,No,No
2185648,11,8,0,0,0,0,0,0,1,4,0,No,0,0.85,0.59,0,No,No,No,Yes,No,No
1463079,114,2,7,96,192,312,43,106,225,309,74,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3190445,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
2209245,17,12,10,72,132,192,10,48,111,145,27,No,12,0.73,0.76,0,No,No,No,Yes,No,Yes
3214828,15,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1792505,17,8,1,5,15,30,1,11,32,45,9,No,0,0.8,0.86,0,No,No,No,Yes,No,No
1843326,1,8,0,0,0,0,0,0,0,0,0,No,0,0.8,0.83,0,No,No,No,Yes,No,No
1340640,326,52,0,0,0,0,8,25,46,79,24,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
1460549,8,8,0,0,0,1,1,2,3,7,0,No,0,0.32,0.27,0,No,No,No,Yes,No,No
1439569,15,9,0,23,23,27,8,13,17,27,0,No,0,0.91,0.77,0,No,No,No,Yes,No,No
1967240,3,12,0,0,0,0,0,0,0,0,0,No,0,0.78,0.78,0,No,No,No,Yes,No,No
3181467,21,8,0,0,0,6,2,5,14,21,2,No,0,0.91,0.94,0,No,No,No,Yes,No,No
1835442,40,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
1225974,14,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
3038589,59,4,4,20,40,80,13,50,96,151,7,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1658884,2,9,0,0,0,0,0,0,0,0,1,No,0,0.68,0.66,0,No,No,No,Yes,No,No
1977420,1,8,0,0,0,0,0,0,0,0,0,No,0,0.8,0.83,0,No,No,No,Yes,No,No
3249549,12,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1271083,9,8,0,0,0,0,0,0,1,1,0,No,0,1,0.99,0,No,No,Yes,Yes,No,No
2061782,17,9,0,0,0,0,0,0,0,0,0,No,0,0.91,0.77,0,Yes,No,No,Yes,No,No
2014641,0,8,0,16,24,32,4,8,14,20,0,No,0,0.66,0.69,0,No,No,No,Yes,No,Yes
1979773,0,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,Yes
3217949,24,8,0,32,77,112,9,70,117,131,28,No,0,0.84,0.86,0,No,No,No,Yes,No,No
1355758,1,8,5,1,5,9,1,2,9,11,0,No,0,0.57,0.44,0,No,No,No,Yes,No,Yes
1468533,71,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.83,0,No,No,No,Yes,No,No
1801414,3074,NA,3,0,0,0,13,34,93,151,23,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1585316,24,8,23,163,302,436,52,153,297,409,34,No,0,0.68,0.69,0,No,No,No,Yes,No,Yes
1785775,2,2,0,15,30,45,5,13,24,24,0,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
2845890,4875,52,0,0,0,0,0,51,61,61,0,No,0,0.94,0.87,0,Yes,No,No,No,No,No
1554557,0,4,0,9,12,12,0,0,0,0,0,No,0,0.79,0.66,0,Yes,No,Yes,Yes,No,No
1449107,25,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1506733,30,8,0,0,0,30,2,7,42,46,3,No,0,0.9,0.7,0,No,No,No,Yes,No,No
2158209,1,8,0,2,2,2,0,0,1,2,0,No,0,0,0,0,No,No,No,Yes,No,Yes
1398631,319,8,0,0,0,0,0,0,3,5,2,No,0,0.8,0.9,0,Yes,No,No,Yes,No,No
2957205,12,4,4,0,0,2,0,3,9,14,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1737397,2213,8,0,0,0,0,1,6,39,48,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
2313538,7,8,0,3,11,18,3,6,13,22,0,No,0,0.96,0.95,0,No,No,No,Yes,No,No
1615356,5,8,0,6,12,24,9,20,34,44,0,No,0,0.79,0.66,0,No,No,No,Yes,No,Yes
2128259,27,12,0,0,0,0,0,1,1,7,2,No,0,0.77,0.73,0,Yes,No,No,Yes,No,No
1510865,1593,8,0,400,400,400,0,0,0,0,0,No,0,0.92,0.94,0,No,No,No,Yes,No,No
2999756,77,4,1,24,36,36,4,18,61,88,3,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2014162,13,12,13,0,0,0,0,0,0,0,1,No,0,0.58,0.58,0,Yes,No,No,Yes,No,No
1205289,62,9,23,46,100,136,4,51,68,114,0,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1470010,10,12,0,0,0,0,0,0,0,0,1,No,0,0.58,0.58,0,Yes,No,No,Yes,No,No
1158689,4975,2,0,0,0,0,0,0,0,5,1,No,0,0.64,0.8,0,No,No,No,Yes,No,No
1306272,27,12,0,25,63,82,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
2958217,347,8,0,0,0,0,1,14,50,81,0,No,0,0.51,0.61,0,No,No,No,Yes,No,No
3057259,179,8,0,30,30,30,0,0,0,0,0,No,0,0.96,0.98,0,No,No,No,Yes,No,No
1402899,0,8,0,4,8,8,4,8,11,17,0,No,0,0.66,0.69,0,No,No,No,Yes,No,Yes
1141646,20,8,0,0,0,0,0,0,1,3,0,No,0,0.59,0.8,0,No,No,No,Yes,No,No
2055941,6,9,0,0,0,0,0,0,0,1,0,No,0,0.91,0.77,0,Yes,No,No,Yes,No,No
2175620,9,NA,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2988050,3,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,Yes,Yes,No,No
1251522,133,8,0,0,0,0,0,0,0,0,0,No,0,0.71,0.71,0,No,No,Yes,Yes,No,No
1920545,2,2,0,10,10,10,2,4,4,4,0,No,0,0.99,0.98,0,No,No,No,Yes,No,Yes
1561898,3,2,0,6,11,16,2,3,9,19,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2830744,5,12,0,8,8,8,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3148874,75,2,0,0,0,0,1,1,15,15,4,No,0,0.96,0.88,0,Yes,No,No,Yes,No,No
3078626,10,2,0,12,12,24,1,4,13,20,0,No,0,0.93,0.87,0,No,No,No,Yes,No,No
3106788,212,8,14,0,0,0,20,40,86,141,30,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1418474,0,9,0,5,7,7,0,0,0,0,0,No,0,0.68,0.66,0,Yes,No,No,Yes,No,Yes
2272941,28612,9,0,0,0,0,0,0,0,0,0,No,0,0.98,0.89,0,No,No,Yes,Yes,No,No
3154388,82,8,0,36,96,144,15,46,114,169,17,No,0,0.76,0.84,0,No,No,No,Yes,No,No
1580455,747,8,0,72,432,528,24,510,511,511,14,No,0,0.98,0.96,0,No,No,Yes,Yes,No,No
3223431,312,8,28,505,763,1021,140,374,701,1092,139,No,0,0.78,0.8,0,No,No,Yes,Yes,No,No
1429017,5,2,0,6,18,30,3,10,16,19,0,No,0,0.94,0.89,0,No,No,No,Yes,No,Yes
1498629,2,8,0,13,23,33,2,9,12,21,0,No,0,1,0.99,0,No,No,No,Yes,No,Yes
1946095,12,12,0,0,0,0,0,0,0,0,1,No,0,0.58,0.58,0,Yes,No,No,Yes,No,No
3002194,7,8,0,0,0,0,0,0,0,0,0,No,0,0.81,0.75,0,No,No,No,Yes,No,No
1854237,28,9,0,0,0,0,0,0,1,7,1,No,0,0.68,0.66,0,No,No,No,Yes,No,No
1254799,3,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1770942,0,8,0,6,6,6,0,1,4,9,0,No,0,0.17,0.33,0,No,No,No,Yes,No,Yes
3246653,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2169453,271,NA,0,0,0,0,1,11,28,46,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3140614,-8,8,0,772,1147,1522,62,234,373,481,88,No,0,0,0,9,No,No,No,Yes,No,Yes
3003220,25,52,0,0,0,0,0,0,1,1,0,No,0,1,0.98,0,Yes,No,Yes,Yes,No,No
1928242,16,2,0,0,0,0,0,0,0,0,0,No,0,0.76,0.78,0,Yes,No,No,Yes,No,No
1321052,11,2,0,0,0,0,0,0,1,2,1,No,0,1,0.99,0,No,No,No,Yes,No,No
3137786,2,8,0,0,0,0,0,0,0,0,2,No,0,0.54,0.71,0,No,No,No,Yes,No,No
3233063,152,8,23,489,784,1145,41,104,172,321,51,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1749106,20,8,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2193806,47,2,23,50,127,215,20,78,187,244,23,No,0,0.97,0.95,0,No,No,No,Yes,No,No
3158650,3,2,0,0,0,0,0,0,0,4,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
2215356,298,8,0,0,0,0,0,0,0,2,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
2028399,6,4,0,0,2,5,0,1,4,5,0,No,0,0.84,0.86,0,No,No,No,Yes,No,Yes
1572348,41,8,0,0,0,0,0,0,0,0,0,No,0,0.83,0.91,0,No,No,No,Yes,No,No
1154996,0,8,0,3,4,5,0,2,2,3,0,No,0,0.82,0.78,0,No,No,No,Yes,No,No
3119236,26,9,0,0,0,0,0,1,1,2,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
1728268,483,8,2,225,675,1125,116,306,682,1057,120,No,0,0.93,0.92,0,No,No,No,Yes,No,No
2161555,8,4,5,0,10,15,2,11,20,25,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2851442,4311,4,95,0,4550,4550,535,1547,3540,5051,425,No,0,0.98,0.96,0,No,No,No,Yes,No,No
2249114,30,8,0,0,0,0,1,4,12,17,1,No,0,0.41,0.46,0,No,No,No,Yes,No,No
1545978,476,NA,161,0,0,0,3,12,24,61,280,No,0,-99,-99,0,No,No,Yes,No,No,No
3024008,10,2,0,0,0,0,0,0,0,0,0,No,0,1,0.52,0,Yes,No,No,Yes,No,No
1246365,8,2,0,8,12,12,1,3,3,3,1,No,0,0.93,0.92,0,No,No,Yes,Yes,No,No
2806808,10,2,0,0,0,0,0,1,2,2,0,No,0,0.87,0.82,0,No,No,No,Yes,No,No
3261127,326,8,5,201,397,446,81,249,457,778,97,No,0,0.9,0.92,0,No,No,No,Yes,No,No
1826394,180,8,89,1100,1650,2200,182,598,1244,1969,217,No,0,0.21,0.4,0,No,No,No,Yes,No,Yes
